      Pres    T90(1)    T90(2)    Sal(1)   Cond(1)    Sal(2)   Cond(2)   OxCur        OXYG     Trans      Flur Altimeter      Time       wocecode
    1434.7   3.30130   3.30140  34.86263  32.44866  34.86345  32.44943  2.084200     6.417   -1.0129    0.0100     98.63   5917.88  2222222111111
    1434.7   3.30120   3.30150  34.86244  32.44840  34.86235  32.44860  2.084200     6.417   -1.0129    0.0100     98.63   5917.92  2222222111111
    1434.7   3.30100   3.30130  34.86273  32.44846  34.86285  32.44883  2.085500     6.422   -1.0129    0.0101     98.63   5917.96  2222222111111
    1434.7   3.30110   3.30110  34.86278  32.44859  34.86350  32.44918  2.085500     6.422   -1.0129    0.0101     98.63   5918.00  2222222111111
    1434.7   3.30110   3.30150  34.86279  32.44859  34.86267  32.44884  2.085500     6.422   -1.0129    0.0102     98.63   5918.04  2222222111111
    1434.6   3.30100   3.30170  34.86290  32.44859  34.86218  32.44861  2.085500     6.422   -1.0129    0.0102     98.63   5918.08  2222222111111
    1434.6   3.30120   3.30170  34.86293  32.44878  34.86283  32.44914  2.085500     6.422   -1.0129    0.0103     98.63   5918.12  2222222111111
    1434.6   3.30100   3.30170  34.86299  32.44865  34.86291  32.44920  2.085500     6.422   -1.0129    0.0104     98.63   5918.17  2222222111111
    1434.6   3.30110   3.30150  34.86275  32.44853  34.86376  32.44974  2.085500     6.422   -0.9862    0.0104     98.63   5918.21  2222222111111
    1434.6   3.30110   3.30150  34.86275  32.44853  34.86313  32.44920  2.085500     6.422   -0.9862    0.0105     98.63   5918.25  2222222111111
    1434.6   3.30110   3.30150  34.86261  32.44841  34.86278  32.44890  2.085500     6.422   -0.9862    0.0106     98.63   5918.29  2222222111111
    1434.6   3.30110   3.30130  34.86269  32.44847  34.86363  32.44944  2.085500     6.422   -0.9862    0.0106     98.63   5918.33  2222222111111
    1434.6   3.30110   3.30110  34.86262  32.44841  34.86285  32.44860  2.085500     6.422   -0.9862    0.0107     98.63   5918.38  2222222111111
    1434.6   3.30110   3.30100  34.86248  32.44828  34.86324  32.44883  2.085500     6.422   -0.9862    0.0107     98.63   5918.42  2222222111111
    1434.5   3.30110   3.30110  34.86226  32.44809  34.86322  32.44890  2.085500     6.422   -0.9862    0.0107     98.63   5918.46  2222222111111
    1434.5   3.30110   3.30130  34.86264  32.44841  34.86259  32.44854  2.085500     6.422   -0.9862    0.0108     98.63   5918.50  2222222111111
    1434.5   3.30110   3.30110  34.86287  32.44860  34.86323  32.44890  2.085500     6.422   -0.9862    0.0108     98.63   5918.54  2222222111111
    1434.5   3.30150   3.30130  34.86247  32.44861  34.86296  32.44884  2.085500     6.422   -0.9862    0.0108     98.63   5918.58  2222222111111
    1434.5   3.30140   3.30110  34.86235  32.44842  34.86289  32.44860  2.085500     6.422   -0.9862    0.0108     98.63   5918.62  2222222111111
    1434.5   3.30120   3.30130  34.86264  32.44848  34.86297  32.44885  2.085500     6.422   -0.9862    0.0109     98.63   5918.67  2222222111111
    1434.5   3.30110   3.30110  34.86267  32.44841  34.86361  32.44920  2.085500     6.422   -0.9862    0.0109     98.63   5918.71  2222222111111
    1434.5   3.30110   3.30130  34.86276  32.44848  34.86270  32.44861  2.085500     6.422   -0.9862    0.0109     98.63   5918.75  2222222111111
    1434.5   3.30110   3.30110  34.86291  32.44860  34.86320  32.44884  2.085500     6.422   -0.9862    0.0109     98.63   5918.79  2222222111111
    1434.4   3.30120   3.30110  34.86297  32.44873  34.86292  32.44861  2.085500     6.422   -0.9862    0.0109     98.63   5918.83  2222222111111
    1434.4   3.30110   3.30110  34.86271  32.44842  34.86357  32.44914  2.085500     6.422   -0.9862    0.0109     98.63   5918.88  2222222111111
    1434.4   3.30150   3.30110  34.86215  32.44830  34.86258  32.44831  2.085500     6.422   -0.9862    0.0109     98.63   5918.92  2222222111111
    1434.4   3.30120   3.30110  34.86247  32.44830  34.86324  32.44885  2.085500     6.422   -0.9862    0.0109     98.63   5918.96  2222222111111
    1434.4   3.30130   3.30110  34.86260  32.44849  34.86296  32.44861  2.085500     6.422   -0.9862    0.0109     98.63   5919.00  2222222111111
    1434.4   3.30110   3.30110  34.86274  32.44842  34.86326  32.44885  2.085500     6.422   -0.9862    0.0109     98.63   5919.04  2222222111111
    1434.3   3.30130   3.30110  34.86240  32.44830  34.86298  32.44861  2.085500     6.422   -0.9862    0.0109     98.63   5919.08  2222222111111
    1434.3   3.30110   3.30130  34.86261  32.44830  34.86271  32.44856  2.085500     6.422   -0.9862    0.0109     98.63   5919.12  2222222111111
    1434.3   3.30120   3.30130  34.86275  32.44849  34.86280  32.44862  2.085500     6.422   -0.9862    0.0108     98.63   5919.17  2222222111111
    1434.3   3.30130   3.30130  34.86258  32.44843  34.86274  32.44856  2.086700     6.427   -0.9862    0.0108     98.63   5919.21  2222222111111
    1434.2   3.30120   3.30130  34.86232  32.44811  34.86318  32.44892  2.085500     6.422   -0.9862    0.0108     98.63   5919.25  2222222111111
    1434.2   3.30130   3.30130  34.86231  32.44818  34.86284  32.44862  2.086700     6.427   -0.9862    0.0108     98.63   5919.29  2222222111111
    1434.2   3.30110   3.30120  34.86245  32.44811  34.86324  32.44886  2.085500     6.422   -0.9862    0.0107     98.63   5919.33  2222222111111
    1434.2   3.30140   3.30150  34.86224  32.44818  34.86302  32.44892  2.085500     6.422   -0.9862    0.0107     98.63   5919.38  2222222111111
    1434.1   3.30130   3.30150  34.86273  32.44850  34.86225  32.44827  2.085500     6.422   -0.9862    0.0106     98.63   5919.42  2222222111111
    1434.1   3.30180   3.30150  34.86208  32.44838  34.86269  32.44863  2.085500     6.422   -0.9862    0.0106     98.63   5919.46  2222222111111
    1434.1   3.30130   3.30170  34.86246  32.44824  34.86244  32.44857  2.085500     6.422   -1.0129    0.0105     98.63   5919.50  2222222111111
    1434.0   3.30160   3.30130  34.86225  32.44832  34.86258  32.44833  2.085500     6.422   -0.9862    0.0105     98.63   5919.54  2222222111111
    1434.0   3.30160   3.30150  34.86227  32.44832  34.86303  32.44887  2.085500     6.422   -1.0129    0.0104     98.63   5919.58  2222222111111
    1434.0   3.30150   3.30150  34.86239  32.44831  34.86277  32.44863  2.085500     6.422   -1.0129    0.0104     98.63   5919.62  2222222111111
    1433.9   3.30160   3.30170  34.86253  32.44851  34.86251  32.44858  2.086700     6.426   -0.9862    0.0103     98.63   5919.67  2222222111111
    1433.9   3.30180   3.30170  34.86250  32.44864  34.86260  32.44864  2.086700     6.426   -1.0129    0.0103     98.63   5919.71  2222222111111
    1433.8   3.30160   3.30150  34.86250  32.44844  34.86283  32.44863  2.086700     6.426   -1.0129    0.0103     98.63   5919.75  2222222111111
    1433.8   3.30160   3.30180  34.86237  32.44832  34.86211  32.44828  2.086700     6.426   -1.0129    0.0102     98.63   5919.79  2222222111111
    1433.8   3.30160   3.30180  34.86239  32.44832  34.86221  32.44834  2.085500     6.421   -0.9862    0.0102     98.63   5919.83  2222222111111
    1433.7   3.30140   3.30170  34.86240  32.44813  34.86298  32.44888  2.085500     6.421   -1.0129    0.0102     98.63   5919.88  2222222111111
    1433.7   3.30130   3.30180  34.86215  32.44781  34.86261  32.44864  2.086700     6.426   -1.0129    0.0102     98.63   5919.92  2222222111111
    1433.6   3.30160   3.30180  34.86194  32.44788  34.86256  32.44858  2.086700     6.426   -0.9862    0.0102     98.63   5919.96  2222222111111
    1433.6   3.30160   3.30170  34.86234  32.44820  34.86241  32.44834  2.086700     6.426   -1.0129    0.0101     98.63   5920.00  2222222111111
    1433.5   3.30150   3.30180  34.86262  32.44832  34.86226  32.44828  2.086700     6.426   -0.9862    0.0101     98.63   5920.04  2222222111111
    1433.5   3.30160   3.30150  34.86224  32.44807  34.86266  32.44834  2.086700     6.426   -1.0129    0.0101     98.63   5920.08  2222222111111
    1433.4   3.30150   3.30180  34.86222  32.44794  34.86267  32.44859  2.086700     6.426   -1.0129    0.0100     98.63   5920.12  2222222111111
    1433.4   3.30140   3.30150  34.86220  32.44781  34.86272  32.44834  2.086700     6.426   -1.0129    0.0100     98.63   5920.17  2222222111111
    1433.3   3.30160   3.30180  34.86209  32.44788  34.86208  32.44805  2.086700     6.426   -1.0129    0.0100     98.63   5920.21  2222222111111
    1433.3   3.30150   3.30170  34.86237  32.44801  34.86250  32.44828  2.085500     6.421   -1.0129    0.0100     98.63   5920.25  2222222111111
    1433.2   3.30160   3.30180  34.86230  32.44801  34.86285  32.44865  2.086700     6.426   -1.0129    0.0099     98.63   5920.29  2222222111111
    1433.1   3.30160   3.30180  34.86233  32.44801  34.86245  32.44829  2.086700     6.426   -1.0129    0.0099     98.63   5920.33  2222222111111
    1433.1   3.30140   3.30170  34.86257  32.44801  34.86265  32.44835  2.086700     6.426   -1.0129    0.0099     98.63   5920.38  2222222111111
    1433.0   3.30160   3.30180  34.86217  32.44782  34.86287  32.44859  2.086700     6.426   -1.0129    0.0099     98.63   5920.42  2222222111111
    1433.0   3.30160   3.30170  34.86204  32.44770  34.86271  32.44835  2.086700     6.426   -1.0129    0.0099     98.63   5920.46  2222222111111
    1432.9   3.30160   3.30200  34.86230  32.44789  34.86236  32.44830  2.086700     6.426   -1.0129    0.0099     98.63   5920.50  2222222111111
    1432.8   3.30130   3.30150  34.86256  32.44782  34.86262  32.44804  2.086700     6.426   -1.0129    0.0099     98.63   5920.54  2222222111111
    1432.8   3.30120   3.30150  34.86255  32.44769  34.86294  32.44828  2.086700     6.426   -1.0129    0.0099     98.63   5920.58  2222222111111
    1432.7   3.30140   3.30150  34.86237  32.44769  34.86304  32.44834  2.086700     6.425   -1.0129    0.0099     98.63   5920.62  2222222111111
    1432.7   3.30130   3.30130  34.86251  32.44769  34.86264  32.44780  2.086700     6.425   -1.0129    0.0098     98.63   5920.67  2222222111111
    1432.6   3.30140   3.30150  34.86244  32.44769  34.86304  32.44828  2.086700     6.425   -1.0129    0.0098     98.63   5920.71  2222222111111
    1432.5   3.30110   3.30150  34.86255  32.44750  34.86314  32.44834  2.086700     6.425   -1.0129    0.0098     98.63   5920.75  2222222111111
    1432.5   3.30120   3.30180  34.86218  32.44725  34.86208  32.44770  2.086700     6.425   -1.0129    0.0098     98.63   5920.79  2222222111111
    1432.4   3.30110   3.30140  34.86262  32.44750  34.86295  32.44804  2.086700     6.425   -1.0129    0.0098     98.63   5920.83  2222222111111
    1432.3   3.30110   3.30130  34.86243  32.44731  34.86266  32.44768  2.086700     6.425   -1.0129    0.0098     98.63   5920.88  2222222111111
    1432.3   3.30110   3.30130  34.86246  32.44731  34.86312  32.44804  2.086700     6.425   -1.0129    0.0098     98.63   5920.92  2222222111111
    1432.2   3.30110   3.30110  34.86242  32.44725  34.86258  32.44738  2.086700     6.425   -1.0129    0.0098     98.63   5920.96  2222222111111
    1432.1   3.30090   3.30100  34.86273  32.44731  34.86321  32.44780  2.086700     6.425   -1.0129    0.0098     98.63   5921.00  2222222111111
    1432.1   3.30090   3.30100  34.86239  32.44699  34.86310  32.44768  2.086700     6.425   -1.0129    0.0098     98.63   5921.04  2222222111111
    1432.0   3.30110   3.30110  34.86199  32.44681  34.86282  32.44750  2.086700     6.425   -1.0129    0.0098     98.63   5921.08  2222222111111
    1431.9   3.30080   3.30100  34.86234  32.44680  34.86260  32.44720  2.086700     6.425   -1.0129    0.0098     98.63   5921.12  2222222111111
    1431.9   3.30080   3.30080  34.86214  32.44661  34.86341  32.44767  2.086700     6.425   -1.0129    0.0098     98.63   5921.17  2222222111111
    1431.8   3.30090   3.30110  34.86215  32.44668  34.86221  32.44691  2.086700     6.425   -1.0129    0.0098     98.63   5921.21  2222222111111
    1431.7   3.30080   3.30080  34.86244  32.44680  34.86312  32.44738  2.086700     6.425   -1.0129    0.0098     98.63   5921.25  2222222111111
    1431.7   3.30100   3.30100  34.86182  32.44643  34.86274  32.44720  2.086700     6.425   -1.0129    0.0099     98.63   5921.29  2222222111111
    1431.6   3.30090   3.30050  34.86218  32.44662  34.86315  32.44707  2.086700     6.425   -1.0129    0.0099     98.63   5921.33  2222222111111
    1431.5   3.30070   3.30100  34.86265  32.44680  34.86281  32.44720  2.086700     6.425   -1.0129    0.0099     98.63   5921.38  2222222111111
    1431.5   3.30080   3.30070  34.86250  32.44674  34.86265  32.44678  2.086700     6.425   -1.0129    0.0099     98.63   5921.42  2222222111111
    1431.4   3.30070   3.30070  34.86249  32.44661  34.86283  32.44690  2.086700     6.424   -1.0129    0.0099     98.63   5921.46  2222222111111
    1431.3   3.30060   3.30070  34.86225  32.44630  34.86251  32.44660  2.086700     6.424   -1.0129    0.0099     98.63   5921.50  2222222111111
    1431.3   3.30040   3.30050  34.86264  32.44642  34.86261  32.44648  2.086700     6.424   -1.0129    0.0099     98.63   5921.54  2222222111111
    1431.2   3.30070   3.30060  34.86222  32.44630  34.86233  32.44630  2.087900     6.429   -1.0129    0.0099     98.63   5921.58  2222222111111
    1431.1   3.30040   3.30050  34.86248  32.44623  34.86268  32.44648  2.086700     6.424   -0.9862    0.0100     98.63   5921.62  2222222111111
    1431.1   3.30070   3.30030  34.86221  32.44624  34.86306  32.44659  2.086700     6.424   -1.0129    0.0100     98.63   5921.67  2222222111111
    1431.0   3.30040   3.30030  34.86233  32.44604  34.86295  32.44647  2.086700     6.424   -1.0129    0.0100     98.63   5921.71  2222222111111
    1430.9   3.30060   3.30020  34.86200  32.44592  34.86287  32.44629  2.086700     6.424   -1.0129    0.0100     98.63   5921.75  2222222111111
    1430.9   3.30030   3.30050  34.86280  32.44629  34.86281  32.44648  2.086700     6.424   -1.0129    0.0100     98.63   5921.79  2222222111111
    1430.8   3.30040   3.30020  34.86220  32.44585  34.86223  32.44570  2.086700     6.424   -1.0129    0.0100     98.63   5921.83  2222222111111
    1430.7   3.30030   3.30000  34.86226  32.44579  34.86304  32.44617  2.086700     6.424   -1.0129    0.0100     98.63   5921.88  2222222111111
    1430.7   3.30030   3.30020  34.86222  32.44573  34.86301  32.44629  2.086700     6.424   -1.0129    0.0100     98.63   5921.92  2222222111111
    1430.6   3.30030   3.30020  34.86233  32.44579  34.86268  32.44600  2.086700     6.424   -1.0129    0.0101     98.63   5921.96  2222222111111
    1430.5   3.30010   3.30000  34.86227  32.44553  34.86278  32.44587  2.086700     6.424   -0.9862    0.0101     98.63   5922.00  2222222111111
    1430.5   3.30030   3.30000  34.86202  32.44548  34.86331  32.44629  2.086700     6.424   -0.9862    0.0101     98.63   5922.04  2222222111111
    1430.4   3.30030   3.30020  34.86242  32.44579  34.86228  32.44558  2.086700     6.424   -0.9862    0.0101     98.63   5922.08  2222222111111
    1430.3   3.30010   3.29990  34.86236  32.44553  34.86276  32.44569  2.086700     6.424   -1.0129    0.0101     98.63   5922.12  2222222111111
    1430.3   3.30030   3.30020  34.86219  32.44554  34.86234  32.44558  2.086700     6.424   -0.9862    0.0101     98.63   5922.17  2222222111111
    1430.2   3.30010   3.30020  34.86250  32.44560  34.86287  32.44600  2.086700     6.424   -1.0129    0.0100     98.63   5922.21  2222222111111
    1430.2   3.30010   3.30030  34.86253  32.44560  34.86266  32.44588  2.087900     6.428   -1.0129    0.0100     98.63   5922.25  2222222111111
    1430.1   3.30010   3.29990  34.86233  32.44541  34.86253  32.44540  2.087900     6.428   -1.0129    0.0100     98.63   5922.29  2222222111111
    1430.0   3.30000   3.30020  34.86261  32.44553  34.86296  32.44600  2.087900     6.428   -1.0129    0.0100     98.63   5922.33  2222222111111
    1430.0   3.30010   3.30030  34.86262  32.44560  34.86274  32.44588  2.087900     6.428   -1.0129    0.0100     98.63   5922.38  2222222111111
    1429.9   3.30010   3.30020  34.86264  32.44560  34.86231  32.44540  2.086700     6.423   -1.0129    0.0099     98.63   5922.42  2222222111111
    1429.9   3.30000   3.30020  34.86255  32.44541  34.86326  32.44618  2.086700     6.423   -1.0129    0.0099     98.63   5922.46  2222222111111
    1429.8   3.30030   3.30020  34.86219  32.44535  34.86272  32.44570  2.087900     6.428   -1.0129    0.0099     98.63   5922.50  2222222111111
    1429.8   3.30010   3.30000  34.86265  32.44554  34.86245  32.44528  2.086700     6.423   -1.0129    0.0099     98.63   5922.54  2222222111111
